fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
217027,招商央视财经50指数,2015/10/30,1.34,1.34,495,433
217027,招商央视财经50指数,2015/9/25,1.215,1.215,493,439
217027,招商央视财经50指数,2015/8/26,1.139,1.139,491,443
217027,招商央视财经50指数,2015/7/29,1.503,1.503,486,426
217027,招商央视财经50指数,2015/7/01,1.579,1.579,483,422
217027,招商央视财经50指数,2015/6/02,1.912,1.912,476,407
217027,招商央视财经50指数,2015/5/05,1.599,1.599,478,423
217027,招商央视财经50指数,2015/4/03,1.51,1.51,476,428
217027,招商央视财经50指数,2015/3/06,1.279,1.279,478,439
217027,招商央视财经50指数,2015/1/30,1.279,1.279,476,440
217027,招商央视财经50指数,2014/12/31,1.269,1.269,474,442
217027,招商央视财经50指数,2014/12/03,1.149,1.149,474,448
217027,招商央视财经50指数,2014/11/05,1.016,1.016,476,455
217027,招商央视财经50指数,2014/10/08,1.043,1.043,474,454
217027,招商央视财经50指数,2014/9/02,1.028,1.028,472,456
217027,招商央视财经50指数,2014/8/05,1.018,1.018,471,457
217027,招商央视财经50指数,2014/7/08,0.935,0.935,472,461
217027,招商央视财经50指数,2014/6/10,0.921,0.921,472,463
217027,招商央视财经50指数,2014/5/12,0.929,0.929,470,464
217027,招商央视财经50指数,2014/4/10,0.97,0.97,467,463
217027,招商央视财经50指数,2014/3/12,0.927,0.927,468,466
217027,招商央视财经50指数,2014/2/12,0.992,0.992,464,465
217027,招商央视财经50指数,2014/1/08,0.979,0.979,463,466
217027,招商央视财经50指数,2013/12/10,1.04,1.04,460,466
217027,招商央视财经50指数,2013/11/12,1.008,1.008,460,468
217027,招商央视财经50指数,2013/10/15,1.06,1.06,457,468
217027,招商央视财经50指数,2013/9/06,1.019,1.019,457,471
217027,招商央视财经50指数,2013/8/09,1,1,457,473
217027,招商央视财经50指数,2013/7/12,0.98,0.98,457,474
217027,招商央视财经50指数,2013/6/17,0.998,0.998,456,475
217027,招商央视财经50指数,2013/5/15,1.008,1.008,455,477
217027,招商央视财经50指数,2013/4/12,0.984,0.984,455,479
217027,招商央视财经50指数,2013/3/13,0.998,0.998,453,480
510410,博时上证自然资源ETF,2015/10/30,0.6909,0.6909,497,465
510410,博时上证自然资源ETF,2015/9/25,0.6404,0.6404,496,468
510410,博时上证自然资源ETF,2015/8/26,0.609,0.609,495,469
510410,博时上证自然资源ETF,2015/7/29,0.8179,0.8179,492,459
510410,博时上证自然资源ETF,2015/7/01,0.9484,0.9484,490,453
510410,博时上证自然资源ETF,2015/6/02,1.1296,1.1296,486,445
510410,博时上证自然资源ETF,2015/5/05,1.0146,1.0146,486,451
510410,博时上证自然资源ETF,2015/4/03,0.9126,0.9126,485,456
510410,博时上证自然资源ETF,2015/3/06,0.7913,0.7913,486,462
510410,博时上证自然资源ETF,2015/1/30,0.7713,0.7713,485,464
510410,博时上证自然资源ETF,2015/1/30,0.7713,0.7713,485,464
510410,博时上证自然资源ETF,2014/12/31,0.7723,0.7723,484,464
510410,博时上证自然资源ETF,2014/12/03,0.739,0.739,483,466
510410,博时上证自然资源ETF,2014/11/05,0.6536,0.6536,484,471
510410,博时上证自然资源ETF,2014/10/08,0.6633,0.6633,483,471
510410,博时上证自然资源ETF,2014/9/02,0.6401,0.6401,483,472
510410,博时上证自然资源ETF,2014/8/05,0.6289,0.6289,482,473
510410,博时上证自然资源ETF,2014/7/08,0.5512,0.5512,483,477
510410,博时上证自然资源ETF,2014/6/10,0.5336,0.5336,483,478
510410,博时上证自然资源ETF,2014/5/12,0.5575,0.5575,482,478
510410,博时上证自然资源ETF,2014/4/10,0.5604,0.5604,481,478
510410,博时上证自然资源ETF,2014/3/12,0.5375,0.5375,481,480
510410,博时上证自然资源ETF,2014/2/12,0.5741,0.5741,479,479
510410,博时上证自然资源ETF,2014/1/08,0.5569,0.5569,479,481
510410,博时上证自然资源ETF,2013/12/10,0.6503,0.6503,475,478
510410,博时上证自然资源ETF,2013/11/12,0.6346,0.6346,475,480
510410,博时上证自然资源ETF,2013/10/15,0.6717,0.6717,473,479
510410,博时上证自然资源ETF,2013/9/06,0.6653,0.6653,472,481
510410,博时上证自然资源ETF,2013/8/09,0.6472,0.6472,472,482
510410,博时上证自然资源ETF,2013/7/12,0.6352,0.6352,472,483
510410,博时上证自然资源ETF,2013/6/17,0.7154,0.7154,468,482
510410,博时上证自然资源ETF,2013/5/15,0.7513,0.7513,466,483
510410,博时上证自然资源ETF,2013/4/12,0.7915,0.7915,464,483
510410,博时上证自然资源ETF,2013/3/13,0.8518,0.8518,460,483
510410,博时上证自然资源ETF,2013/2/06,0.9394,0.9394,455,483
510410,博时上证自然资源ETF,2013/1/09,0.8948,0.8948,457,485
510410,博时上证自然资源ETF,2012/12/07,0.8027,0.8027,461,488
510410,博时上证自然资源ETF,2012/11/09,0.8252,0.8252,460,489
510410,博时上证自然资源ETF,2012/10/12,0.8718,0.8718,457,490
510410,博时上证自然资源ETF,2012/9/10,0.8774,0.8774,456,491
510410,博时上证自然资源ETF,2012/8/13,0.8847,0.8847,456,493
510410,博时上证自然资源ETF,2012/7/16,0.8814,0.8814,456,494
510410,博时上证自然资源ETF,2012/6/18,0.9702,0.9702,451,495
519034,海富通中证内地低碳指数,2015/10/30,1.552,1.552,494,422
519034,海富通中证内地低碳指数,2015/9/25,1.335,1.335,492,433
519034,海富通中证内地低碳指数,2015/8/26,1.299,1.299,490,435
519034,海富通中证内地低碳指数,2015/7/29,1.687,1.687,485,416
519034,海富通中证内地低碳指数,2015/7/01,1.866,1.866,480,408
519034,海富通中证内地低碳指数,2015/6/02,2.55,2.55,469,376
519034,海富通中证内地低碳指数,2015/5/05,2.063,2.063,471,400
519034,海富通中证内地低碳指数,2015/4/03,1.942,1.942,470,407
519034,海富通中证内地低碳指数,2015/3/06,1.571,1.571,473,426
519034,海富通中证内地低碳指数,2015/1/30,1.496,1.496,471,430
519034,海富通中证内地低碳指数,2014/12/31,1.431,1.431,470,434
519034,海富通中证内地低碳指数,2014/12/03,1.37,1.37,470,438
519034,海富通中证内地低碳指数,2014/11/05,1.318,1.318,469,441
519034,海富通中证内地低碳指数,2014/10/08,1.338,1.338,467,441
519034,海富通中证内地低碳指数,2014/9/02,1.254,1.254,466,446
519034,海富通中证内地低碳指数,2014/8/05,1.174,1.174,467,451
519034,海富通中证内地低碳指数,2014/7/08,1.135,1.135,466,453
519034,海富通中证内地低碳指数,2014/6/10,1.1,1.1,466,456
519034,海富通中证内地低碳指数,2014/5/12,1.096,1.096,465,457
519034,海富通中证内地低碳指数,2014/4/10,1.186,1.186,460,455
519034,海富通中证内地低碳指数,2014/3/12,1.167,1.167,459,457
519034,海富通中证内地低碳指数,2014/2/12,1.238,1.238,456,456
519034,海富通中证内地低碳指数,2014/1/08,1.183,1.183,456,460
519034,海富通中证内地低碳指数,2013/12/10,1.183,1.183,455,461
519034,海富通中证内地低碳指数,2013/11/12,1.155,1.155,454,463
519034,海富通中证内地低碳指数,2013/10/15,1.25,1.25,450,462
519034,海富通中证内地低碳指数,2013/9/06,1.156,1.156,452,467
519034,海富通中证内地低碳指数,2013/8/09,1.13,1.13,452,469
519034,海富通中证内地低碳指数,2013/7/12,1.098,1.098,452,471
519034,海富通中证内地低碳指数,2013/6/17,1.146,1.146,449,472
519034,海富通中证内地低碳指数,2013/5/15,1.11,1.11,450,474
519034,海富通中证内地低碳指数,2013/4/12,0.978,0.978,455,479
519034,海富通中证内地低碳指数,2013/3/13,1.003,1.003,453,480
519034,海富通中证内地低碳指数,2013/2/06,0.988,0.988,453,482
519034,海富通中证内地低碳指数,2013/1/09,0.942,0.942,455,484
519034,海富通中证内地低碳指数,2012/12/07,0.848,0.848,459,487
519034,海富通中证内地低碳指数,2012/11/09,0.876,0.876,457,488
519034,海富通中证内地低碳指数,2012/10/12,0.909,0.909,455,489
519034,海富通中证内地低碳指数,2012/9/10,0.935,0.935,454,491
519034,海富通中证内地低碳指数,2012/8/13,0.929,0.929,454,492
519034,海富通中证内地低碳指数,2012/7/16,0.917,0.917,454,494
519034,海富通中证内地低碳指数,2012/6/18,1.007,1.007,449,495
161613,融通创业板指数增强,2015/10/30,1.677,2.287,491,385
161613,融通创业板指数增强,2015/9/25,1.355,1.965,489,402
161613,融通创业板指数增强,2015/8/26,1.238,1.848,486,408
161613,融通创业板指数增强,2015/7/29,1.807,2.417,478,381
161613,融通创业板指数增强,2015/7/01,1.989,2.599,472,372
161613,融通创业板指数增强,2015/6/02,2.867,3.477,458,331
161613,融通创业板指数增强,2015/5/05,2.095,2.705,463,369
161613,融通创业板指数增强,2015/4/03,1.934,2.544,460,378
161613,融通创业板指数增强,2015/3/06,1.518,2.128,464,399
161613,融通创业板指数增强,2015/1/30,1.33,1.94,463,410
161613,融通创业板指数增强,2014/12/31,1.169,1.779,463,418
161613,融通创业板指数增强,2014/12/03,1.268,1.878,459,415
161613,融通创业板指数增强,2014/11/05,1.699,1.849,457,418
161613,融通创业板指数增强,2014/10/08,1.764,1.914,452,416
161613,融通创业板指数增强,2014/9/02,1.65,1.8,452,423
161613,融通创业板指数增强,2014/8/05,1.544,1.694,452,429
161613,融通创业板指数增强,2014/7/08,1.599,1.749,449,428
161613,融通创业板指数增强,2014/6/10,1.538,1.688,448,432
161613,融通创业板指数增强,2014/5/12,1.455,1.605,449,437
161613,融通创业板指数增强,2014/4/10,1.569,1.719,443,435
161613,融通创业板指数增强,2014/3/12,1.588,1.738,440,436
161613,融通创业板指数增强,2014/2/12,1.747,1.897,432,433
161613,融通创业板指数增强,2014/1/08,1.603,1.753,435,440
161613,融通创业板指数增强,2013/12/10,1.414,1.564,440,449
161613,融通创业板指数增强,2013/11/12,1.414,1.564,439,451
161613,融通创业板指数增强,2013/10/15,1.601,1.751,430,447
161613,融通创业板指数增强,2013/9/06,1.486,1.636,432,453
161613,融通创业板指数增强,2013/8/09,1.365,1.515,436,459
161613,融通创业板指数增强,2013/7/12,1.286,1.436,438,463
161613,融通创业板指数增强,2013/6/17,1.256,1.406,438,465
161613,融通创业板指数增强,2013/5/15,1.183,1.333,440,469
161613,融通创业板指数增强,2013/4/12,1.039,1.129,448,476
161613,融通创业板指数增强,2013/3/13,1.028,1.118,448,478
161613,融通创业板指数增强,2013/2/06,1.026,1.066,450,481
161613,融通创业板指数增强,2013/2/06,1.026,1.066,450,481
161613,融通创业板指数增强,2013/2/06,1.026,1.066,450,481
161613,融通创业板指数增强,2013/2/06,1.026,1.066,450,481
161613,融通创业板指数增强,2013/1/09,0.978,0.998,452,484
161613,融通创业板指数增强,2012/12/07,0.858,0.878,457,487
161613,融通创业板指数增强,2013/1/09,0.978,0.998,452,484
161613,融通创业板指数增强,2012/12/07,0.858,0.878,457,487
161613,融通创业板指数增强,2012/11/09,0.904,0.924,455,488
161613,融通创业板指数增强,2012/10/12,0.952,0.972,452,489
000042,财通可持续发展100,2015/10/30,1.564,1.564,494,421
000042,财通可持续发展100,2015/9/25,1.486,1.486,491,426
000042,财通可持续发展100,2015/8/26,1.41,1.41,489,430
000042,财通可持续发展100,2015/7/29,1.74,1.74,484,414
000042,财通可持续发展100,2015/7/01,1.884,1.884,480,407
000042,财通可持续发展100,2015/6/02,2.087,2.087,474,398
000042,财通可持续发展100,2015/5/05,1.865,1.865,474,410
000042,财通可持续发展100,2015/4/03,1.686,1.686,474,419
000042,财通可持续发展100,2015/3/06,1.418,1.418,476,433
000042,财通可持续发展100,2015/1/30,1.394,1.394,473,435
000042,财通可持续发展100,2014/12/31,1.408,1.408,471,435
000042,财通可持续发展100,2014/12/03,1.212,1.212,473,445
000042,财通可持续发展100,2014/11/05,1.062,1.062,475,452
000042,财通可持续发展100,2014/10/08,1.044,1.044,474,454
000042,财通可持续发展100,2014/9/02,0.999,0.999,473,457
000042,财通可持续发展100,2014/8/05,0.991,0.991,472,458
000042,财通可持续发展100,2014/7/08,0.904,0.904,473,463
000042,财通可持续发展100,2014/6/10,0.877,0.877,473,465
000042,财通可持续发展100,2014/5/12,0.886,0.886,471,465
000042,财通可持续发展100,2014/4/10,0.92,0.92,469,465
000042,财通可持续发展100,2014/3/12,0.868,0.868,470,468
000042,财通可持续发展100,2014/2/12,0.921,0.921,467,467
000042,财通可持续发展100,2014/1/08,0.903,0.903,466,469
000042,财通可持续发展100,2013/12/10,1.001,1.001,462,467
000042,财通可持续发展100,2013/11/12,0.956,0.956,462,470
000042,财通可持续发展100,2013/10/15,1.006,1.006,459,469
000042,财通可持续发展100,2013/9/06,0.969,0.969,460,472
000042,财通可持续发展100,2013/8/09,0.95,0.95,459,474
000042,财通可持续发展100,2013/7/12,0.932,0.932,459,476
000042,财通可持续发展100,2013/6/17,0.968,0.968,457,476
000042,财通可持续发展100,2013/5/15,1.017,1.017,454,476
740101,长安沪深300非周期,2015/10/30,1.424,1.499,494,425
740101,长安沪深300非周期,2015/9/25,1.276,1.351,492,432
740101,长安沪深300非周期,2015/8/26,1.199,1.274,490,436
740101,长安沪深300非周期,2015/7/29,1.585,1.66,485,418
740101,长安沪深300非周期,2015/7/01,1.676,1.751,481,414
740101,长安沪深300非周期,2015/6/02,2.158,2.233,473,391
740101,长安沪深300非周期,2015/5/05,1.774,1.849,474,411
740101,长安沪深300非周期,2015/4/03,1.588,1.663,474,420
740101,长安沪深300非周期,2015/3/06,1.325,1.4,476,434
740101,长安沪深300非周期,2015/1/30,1.263,1.338,474,437
740101,长安沪深300非周期,2014/12/31,1.224,1.299,473,440
740101,长安沪深300非周期,2014/12/03,1.109,1.184,474,446
740101,长安沪深300非周期,2014/11/05,1.025,1.1,474,451
740101,长安沪深300非周期,2014/10/08,1.111,1.111,472,451
740101,长安沪深300非周期,2014/9/02,1.057,1.057,472,455
740101,长安沪深300非周期,2014/8/05,1.027,1.027,471,457
740101,长安沪深300非周期,2014/7/08,0.964,0.964,471,460
740101,长安沪深300非周期,2014/6/10,0.948,0.948,471,462
740101,长安沪深300非周期,2014/5/12,0.959,0.959,469,462
740101,长安沪深300非周期,2014/4/10,1.009,1.009,466,462
740101,长安沪深300非周期,2014/3/12,0.969,0.969,466,464
740101,长安沪深300非周期,2014/2/12,1.046,1.046,462,463
740101,长安沪深300非周期,2014/1/08,1.019,1.019,462,465
740101,长安沪深300非周期,2013/12/10,1.101,1.101,458,464
740101,长安沪深300非周期,2013/11/12,1.052,1.052,459,467
740101,长安沪深300非周期,2013/10/15,1.134,1.134,454,465
740101,长安沪深300非周期,2013/9/06,1.047,1.047,456,470
740101,长安沪深300非周期,2013/8/09,1.04,1.04,456,472
740101,长安沪深300非周期,2013/7/12,1.008,1.008,456,474
740101,长安沪深300非周期,2013/6/17,1.031,1.031,454,474
740101,长安沪深300非周期,2013/5/15,1.05,1.05,453,476
740101,长安沪深300非周期,2013/4/12,1.013,1.013,453,478
740101,长安沪深300非周期,2013/3/13,1.022,1.022,452,480
740101,长安沪深300非周期,2013/2/06,1.073,1.073,449,481
740101,长安沪深300非周期,2013/1/09,1.021,1.021,451,483
740101,长安沪深300非周期,2012/12/07,0.929,0.929,455,486
740101,长安沪深300非周期,2012/11/09,0.962,0.962,453,487
740101,长安沪深300非周期,2012/10/12,0.989,0.989,451,489
740101,长安沪深300非周期,2012/9/10,0.993,0.993,451,490
740101,长安沪深300非周期,2012/6/29,0.999,0.999,450,494
050021,博时深证200联接,2015/10/30,1.1482,1.1482,495,442
050021,博时深证200联接,2015/9/25,1.0445,1.0445,494,448
050021,博时深证200联接,2015/8/26,1.0831,1.0831,492,446
050021,博时深证200联接,2015/7/29,1.3101,1.3101,488,435
050021,博时深证200联接,2015/7/01,1.4129,1.4129,485,430
050021,博时深证200联接,2015/6/02,1.5846,1.5846,480,423
050021,博时深证200联接,2015/5/05,1.339,1.339,481,435
050021,博时深证200联接,2015/4/03,1.2623,1.2623,480,439
050021,博时深证200联接,2015/3/06,1.0492,1.0492,482,450
050021,博时深证200联接,2015/1/30,1.0148,1.0148,480,452
050021,博时深证200联接,2014/12/31,1.0286,1.0286,479,453
050021,博时深证200联接,2014/12/03,0.9182,0.9182,479,458
050021,博时深证200联接,2014/11/05,0.8121,0.8121,481,464
050021,博时深证200联接,2014/10/08,0.7931,0.7931,480,465
050021,博时深证200联接,2014/9/02,0.7577,0.7577,479,467
050021,博时深证200联接,2014/8/05,0.7435,0.7435,479,469
050021,博时深证200联接,2014/7/08,0.6745,0.6745,480,472
050021,博时深证200联接,2014/6/10,0.6634,0.6634,479,473
050021,博时深证200联接,2014/5/12,0.6602,0.6602,479,474
050021,博时深证200联接,2014/4/10,0.6855,0.6855,477,474
050021,博时深证200联接,2014/3/12,0.6508,0.6508,477,476
050021,博时深证200联接,2014/2/12,0.7027,0.7027,475,475
050021,博时深证200联接,2014/1/08,0.676,0.676,475,477
050021,博时深证200联接,2013/12/10,0.7353,0.7353,472,476
050021,博时深证200联接,2013/11/12,0.6987,0.6987,472,478
050021,博时深证200联接,2013/10/15,0.7483,0.7483,470,477
050021,博时深证200联接,2013/9/06,0.7011,0.7011,471,480
050021,博时深证200联接,2013/8/09,0.6801,0.6801,471,481
050021,博时深证200联接,2013/7/12,0.6596,0.6596,471,483
050021,博时深证200联接,2013/6/17,0.7047,0.7047,469,482
050021,博时深证200联接,2013/5/15,0.7293,0.7293,467,483
050021,博时深证200联接,2013/4/12,0.7155,0.7155,467,485
050021,博时深证200联接,2013/3/13,0.7281,0.7281,466,485
050021,博时深证200联接,2013/2/06,0.7884,0.7884,463,486
050021,博时深证200联接,2013/1/09,0.7334,0.7334,465,488
050021,博时深证200联接,2012/12/07,0.6629,0.6629,468,490
050021,博时深证200联接,2012/11/09,0.6696,0.6696,467,491
050021,博时深证200联接,2012/10/12,0.6896,0.6896,466,492
050021,博时深证200联接,2012/9/10,0.706,0.706,465,493
050021,博时深证200联接,2012/8/13,0.7164,0.7164,464,494
