fund_code,fund_name,date,current_value,total_value
040001,华安创新股票,2013/7/08,0.587,2.924
040001,华安创新股票,2013/7/05,0.602,2.989
040001,华安创新股票,2013/7/04,0.607,3.01
040001,华安创新股票,2013/7/03,0.609,3.019
040001,华安创新股票,2013/7/02,0.606,3.006
040001,华安创新股票,2013/7/01,0.597,2.967
040001,华安创新股票,2013/6/30,0.587,2.924
040001,华安创新股票,2013/6/28,0.587,2.924
040001,华安创新股票,2013/6/27,0.586,2.92
040001,华安创新股票,2013/6/26,0.59,2.937
040001,华安创新股票,2013/6/25,0.579,2.89
040001,华安创新股票,2013/6/24,0.578,2.886
040001,华安创新股票,2013/6/21,0.6,2.98
040001,华安创新股票,2013/6/20,0.6,2.98
040001,华安创新股票,2013/6/19,0.614,3.04
040001,华安创新股票,2013/6/18,0.618,3.058
040001,华安创新股票,2013/6/17,0.617,3.053
040001,华安创新股票,2013/6/14,0.616,3.049
040001,华安创新股票,2013/6/13,0.608,3.015
040001,华安创新股票,2013/6/07,0.615,3.045
040001,华安创新股票,2013/6/06,0.621,3.071
040001,华安创新股票,2013/6/05,0.628,3.101
040001,华安创新股票,2013/6/04,0.626,3.092
040001,华安创新股票,2013/6/03,0.637,3.139
040001,华安创新股票,2013/5/31,0.64,3.152
040001,华安创新股票,2013/5/30,0.644,3.169
040001,华安创新股票,2013/5/29,0.644,3.169
040001,华安创新股票,2013/5/28,0.643,3.165
040001,华安创新股票,2013/5/27,0.639,3.148
040001,华安创新股票,2013/5/24,0.636,3.135
040001,华安创新股票,2013/5/23,0.631,3.114
040001,华安创新股票,2013/5/22,0.635,3.131
040001,华安创新股票,2013/5/21,0.641,3.157
040001,华安创新股票,2013/5/20,0.639,3.148
040001,华安创新股票,2013/5/17,0.636,3.135
040001,华安创新股票,2013/5/16,0.628,3.101
040001,华安创新股票,2013/5/15,0.622,3.075
040001,华安创新股票,2013/5/14,0.615,3.045
040001,华安创新股票,2013/5/13,0.621,3.071
040001,华安创新股票,2013/5/10,0.621,3.071
040001,华安创新股票,2013/5/09,0.62,3.066
040001,华安创新股票,2013/5/08,0.623,3.079
040001,华安创新股票,2013/5/07,0.618,3.058
040001,华安创新股票,2013/5/06,0.619,3.062
040001,华安创新股票,2013/5/03,0.613,3.036
040001,华安创新股票,2013/5/02,0.604,2.998
040001,华安创新股票,2013/4/26,0.601,2.985
040001,华安创新股票,2013/4/25,0.606,3.006
040001,华安创新股票,2013/4/24,0.613,3.036
040001,华安创新股票,2013/4/23,0.604,2.998
040001,华安创新股票,2013/4/22,0.617,3.053
040001,华安创新股票,2013/4/19,0.615,3.045
040001,华安创新股票,2013/4/18,0.604,2.998
040001,华安创新股票,2013/4/17,0.605,3.002
040001,华安创新股票,2013/4/16,0.6,2.98
040001,华安创新股票,2013/4/15,0.595,2.959
040001,华安创新股票,2013/4/12,0.6,2.98
040001,华安创新股票,2013/4/11,0.602,2.989
040001,华安创新股票,2013/4/10,0.603,2.993
040001,华安创新股票,2013/4/09,0.603,2.993
040001,华安创新股票,2013/4/08,0.6,2.98
040001,华安创新股票,2013/4/03,0.598,2.972
040001,华安创新股票,2013/4/02,0.599,2.976
040001,华安创新股票,2013/4/01,0.605,3.002
040001,华安创新股票,2013/3/29,0.604,2.998
040001,华安创新股票,2013/3/28,0.606,3.006
040001,华安创新股票,2013/3/27,0.613,3.036
040001,华安创新股票,2013/3/26,0.609,3.019
040001,华安创新股票,2013/3/25,0.608,3.015
040001,华安创新股票,2013/3/22,0.61,3.023
040001,华安创新股票,2013/3/21,0.609,3.019
040001,华安创新股票,2013/3/20,0.605,3.002
040001,华安创新股票,2013/3/19,0.596,2.963
040001,华安创新股票,2013/3/18,0.592,2.946
040001,华安创新股票,2013/3/15,0.596,2.963
040001,华安创新股票,2013/3/14,0.594,2.955
040001,华安创新股票,2013/3/13,0.592,2.946
040001,华安创新股票,2013/3/12,0.599,2.976
040001,华安创新股票,2013/3/11,0.607,3.01
040001,华安创新股票,2013/3/08,0.606,3.006
040001,华安创新股票,2013/3/07,0.609,3.019
040001,华安创新股票,2013/3/06,0.613,3.036
040001,华安创新股票,2013/3/05,0.606,3.006
040001,华安创新股票,2013/3/04,0.595,2.959
040001,华安创新股票,2013/3/01,0.615,3.045
040001,华安创新股票,2013/2/28,0.613,3.036
040001,华安创新股票,2013/2/27,0.605,3.002
040001,华安创新股票,2013/2/26,0.603,2.993
040001,华安创新股票,2013/2/25,0.608,3.015
040001,华安创新股票,2013/2/22,0.606,3.006
040001,华安创新股票,2013/2/21,0.608,3.015
040001,华安创新股票,2013/2/20,0.617,3.053
040001,华安创新股票,2013/2/19,0.61,3.023
040001,华安创新股票,2013/2/18,0.618,3.058
040001,华安创新股票,2013/2/08,0.621,3.071
040001,华安创新股票,2013/2/07,0.614,3.04
040001,华安创新股票,2013/2/06,0.614,3.04
040001,华安创新股票,2013/2/05,0.613,3.036
040001,华安创新股票,2013/2/04,0.604,2.998
040001,华安创新股票,2013/2/01,0.606,3.006
040001,华安创新股票,2013/1/31,0.603,2.993
040001,华安创新股票,2013/1/30,0.606,3.006
040001,华安创新股票,2013/1/29,0.604,2.998
040001,华安创新股票,2013/1/28,0.603,2.993
040001,华安创新股票,2013/1/25,0.591,2.942
040001,华安创新股票,2013/1/24,0.59,2.937
040001,华安创新股票,2013/1/23,0.599,2.976
040001,华安创新股票,2013/1/22,0.599,2.976
040001,华安创新股票,2013/1/21,0.607,3.01
040001,华安创新股票,2013/1/18,0.605,3.002
040001,华安创新股票,2013/1/17,0.599,2.976
040001,华安创新股票,2013/1/16,0.603,2.993
040001,华安创新股票,2013/1/15,0.608,3.015
040001,华安创新股票,2013/1/14,0.604,2.998
040001,华安创新股票,2013/1/11,0.592,2.946
040001,华安创新股票,2013/1/10,0.6,2.98
040001,华安创新股票,2013/1/09,0.6,2.98
040001,华安创新股票,2013/1/08,0.598,2.972
040001,华安创新股票,2013/1/07,0.596,2.963
040001,华安创新股票,2013/1/04,0.594,2.955
040001,华安创新股票,2012/12/31,0.596,2.963
040001,华安创新股票,2012/12/28,0.59,2.937
040001,华安创新股票,2012/12/27,0.584,2.912
040001,华安创新股票,2012/12/26,0.585,2.916
040001,华安创新股票,2012/12/25,0.582,2.903
040001,华安创新股票,2012/12/24,0.574,2.869
040001,华安创新股票,2012/12/21,0.574,2.869
040001,华安创新股票,2012/12/20,0.574,2.869
040001,华安创新股票,2012/12/19,0.572,2.86
040001,华安创新股票,2012/12/18,0.57,2.851
040001,华安创新股票,2012/12/17,0.571,2.856
040001,华安创新股票,2012/12/14,0.568,2.843
040001,华安创新股票,2012/12/13,0.553,2.778
040001,华安创新股票,2012/12/12,0.557,2.796
040001,华安创新股票,2012/12/11,0.557,2.796
040001,华安创新股票,2012/12/10,0.559,2.804
040001,华安创新股票,2012/12/07,0.553,2.778
040001,华安创新股票,2012/12/06,0.547,2.753
040001,华安创新股票,2012/12/05,0.548,2.757
040001,华安创新股票,2012/12/04,0.538,2.714
040001,华安创新股票,2012/12/03,0.533,2.692
040001,华安创新股票,2012/11/30,0.54,2.722
040001,华安创新股票,2012/11/29,0.536,2.705
040001,华安创新股票,2012/11/28,0.536,2.705
040001,华安创新股票,2012/11/27,0.54,2.722
040001,华安创新股票,2012/11/26,0.547,2.753
040001,华安创新股票,2012/11/23,0.55,2.765
040001,华安创新股票,2012/11/22,0.547,2.753
040001,华安创新股票,2012/11/21,0.551,2.77
040001,华安创新股票,2012/11/20,0.547,2.753
040001,华安创新股票,2012/11/19,0.548,2.757
040001,华安创新股票,2012/11/16,0.55,2.765
040001,华安创新股票,2012/11/15,0.552,2.774
040001,华安创新股票,2012/11/14,0.558,2.8
040001,华安创新股票,2012/11/13,0.557,2.796
040001,华安创新股票,2012/11/12,0.563,2.821
040001,华安创新股票,2012/11/09,0.562,2.817
040001,华安创新股票,2012/11/08,0.564,2.826
040001,华安创新股票,2012/11/07,0.571,2.856
040001,华安创新股票,2012/11/06,0.572,2.86
040001,华安创新股票,2012/11/05,0.574,2.869
040001,华安创新股票,2012/11/02,0.576,2.877
040001,华安创新股票,2012/11/01,0.576,2.877
040001,华安创新股票,2012/10/31,0.568,2.843
040001,华安创新股票,2012/10/30,0.566,2.834
040001,华安创新股票,2012/10/29,0.566,2.834
040001,华安创新股票,2012/10/26,0.566,2.834
040001,华安创新股票,2012/10/25,0.572,2.86
040001,华安创新股票,2012/10/24,0.576,2.877
040001,华安创新股票,2012/10/23,0.577,2.881
040001,华安创新股票,2012/10/22,0.582,2.903
040001,华安创新股票,2012/10/19,0.58,2.894
040001,华安创新股票,2012/10/18,0.581,2.899
040001,华安创新股票,2012/10/17,0.574,2.869
040001,华安创新股票,2012/10/16,0.575,2.873
040001,华安创新股票,2012/10/15,0.576,2.877
040001,华安创新股票,2012/10/12,0.575,2.873
040001,华安创新股票,2012/10/11,0.575,2.873
040001,华安创新股票,2012/10/10,0.579,2.89
040001,华安创新股票,2012/10/09,0.579,2.89
040001,华安创新股票,2012/10/08,0.572,2.86
040001,华安创新股票,2012/9/30,0.574,0.844
040001,华安创新股票,2012/9/28,0.574,2.869
040001,华安创新股票,2012/9/27,0.567,2.839
040001,华安创新股票,2012/9/26,0.558,2.8
040001,华安创新股票,2012/9/25,0.562,2.817
040001,华安创新股票,2012/9/24,0.561,2.813
040001,华安创新股票,2012/9/21,0.559,2.804
040001,华安创新股票,2012/9/20,0.557,2.796
040001,华安创新股票,2012/9/19,0.564,2.826
040001,华安创新股票,2012/9/18,0.563,2.821
040001,华安创新股票,2012/9/17,0.565,2.83
040001,华安创新股票,2012/9/14,0.574,2.869
040001,华安创新股票,2012/9/13,0.572,2.86
040001,华安创新股票,2012/9/12,0.574,2.869
040001,华安创新股票,2012/9/11,0.574,2.869
040001,华安创新股票,2012/9/10,0.576,2.877
040001,华安创新股票,2012/9/07,0.575,2.873
040001,华安创新股票,2012/9/06,0.561,2.813
040001,华安创新股票,2012/9/05,0.558,2.8
040001,华安创新股票,2012/9/04,0.559,2.804
040001,华安创新股票,2012/9/03,0.562,2.817
040001,华安创新股票,2012/8/31,0.555,2.787
040001,华安创新股票,2012/8/30,0.554,2.783
040001,华安创新股票,2012/8/29,0.556,2.791
040001,华安创新股票,2012/8/28,0.559,2.804
040001,华安创新股票,2012/8/27,0.56,2.808
040001,华安创新股票,2012/8/24,0.567,2.839
040001,华安创新股票,2012/8/23,0.57,2.851
040001,华安创新股票,2012/8/22,0.569,2.847
040001,华安创新股票,2012/8/21,0.571,2.856
040001,华安创新股票,2012/8/20,0.569,2.847
040001,华安创新股票,2012/8/17,0.571,2.856
040001,华安创新股票,2012/8/16,0.572,2.86
040001,华安创新股票,2012/8/15,0.574,2.869
040001,华安创新股票,2012/8/14,0.577,2.881
040001,华安创新股票,2012/8/13,0.575,2.873
040001,华安创新股票,2012/8/10,0.584,2.912
040001,华安创新股票,2012/8/09,0.588,2.929
040001,华安创新股票,2012/8/08,0.583,2.907
040001,华安创新股票,2012/8/07,0.583,2.907
040001,华安创新股票,2012/8/06,0.584,2.912
040001,华安创新股票,2012/8/03,0.577,2.881
040001,华安创新股票,2012/8/02,0.575,2.873
040001,华安创新股票,2012/8/01,0.582,2.903
040001,华安创新股票,2012/7/31,0.577,2.881
040001,华安创新股票,2012/7/30,0.577,2.881
040001,华安创新股票,2012/7/27,0.579,2.89
040001,华安创新股票,2012/7/26,0.58,2.894
040001,华安创新股票,2012/7/25,0.584,2.912
040001,华安创新股票,2012/7/24,0.588,2.929
040001,华安创新股票,2012/7/23,0.585,2.916
040001,华安创新股票,2012/7/20,0.59,2.937
040001,华安创新股票,2012/7/19,0.593,2.95
040001,华安创新股票,2012/7/18,0.59,2.937
040001,华安创新股票,2012/7/17,0.589,2.933
040001,华安创新股票,2012/7/16,0.585,2.916
040001,华安创新股票,2012/7/13,0.594,2.955
040001,华安创新股票,2012/7/12,0.595,2.959
040001,华安创新股票,2012/7/11,0.589,2.933
040001,华安创新股票,2012/7/10,0.585,2.916
040001,华安创新股票,2012/7/09,0.587,2.924
040001,华安创新股票,2012/7/06,0.596,2.963
040001,华安创新股票,2012/7/05,0.585,2.916
040001,华安创新股票,2012/7/04,0.59,2.937
040001,华安创新股票,2012/7/03,0.593,2.95
040001,华安创新股票,2012/7/02,0.592,2.946
040001,华安创新股票,2012/6/30,0.592,2.946
040001,华安创新股票,2012/6/29,0.592,2.946
040001,华安创新股票,2012/6/28,0.584,2.912
040001,华安创新股票,2012/6/27,0.589,2.933
040001,华安创新股票,2012/6/26,0.588,2.929
040001,华安创新股票,2012/6/25,0.588,2.929
040001,华安创新股票,2012/6/21,0.6,2.98
040001,华安创新股票,2012/6/20,0.609,3.019
040001,华安创新股票,2012/6/19,0.611,3.028
040001,华安创新股票,2012/6/18,0.616,3.049
040001,华安创新股票,2012/6/15,0.614,3.04
040001,华安创新股票,2012/6/14,0.615,3.045
040001,华安创新股票,2012/6/13,0.617,3.053
040001,华安创新股票,2012/6/12,0.607,3.01
040001,华安创新股票,2012/6/11,0.609,3.019
040001,华安创新股票,2012/6/08,0.602,2.989
040001,华安创新股票,2012/6/07,0.602,2.989
040001,华安创新股票,2012/6/06,0.605,3.002
040001,华安创新股票,2012/6/05,0.607,3.01
040001,华安创新股票,2012/6/04,0.607,3.01
040001,华安创新股票,2012/6/01,0.619,3.062
040001,华安创新股票,2012/5/31,0.619,3.062
040001,华安创新股票,2012/5/30,0.62,3.066
040001,华安创新股票,2012/5/29,0.621,3.071
040001,华安创新股票,2012/5/28,0.615,3.045
040001,华安创新股票,2012/5/25,0.607,3.01
040001,华安创新股票,2012/5/24,0.612,3.032
040001,华安创新股票,2012/5/23,0.615,3.045
040001,华安创新股票,2012/5/22,0.618,3.058
040001,华安创新股票,2012/5/21,0.61,3.023
040001,华安创新股票,2012/5/18,0.607,3.01
040001,华安创新股票,2012/5/17,0.614,3.04
040001,华安创新股票,2012/5/16,0.608,3.015
040001,华安创新股票,2012/5/15,0.614,3.04
040001,华安创新股票,2012/5/14,0.613,3.036
040001,华安创新股票,2012/5/11,0.615,3.045
040001,华安创新股票,2012/5/10,0.617,3.053
040001,华安创新股票,2012/5/09,0.617,3.053
040001,华安创新股票,2012/5/08,0.625,3.088
040001,华安创新股票,2012/5/07,0.628,3.101
040001,华安创新股票,2012/5/04,0.627,3.096
040001,华安创新股票,2012/5/03,0.624,3.083
040001,华安创新股票,2012/5/02,0.622,3.075
040001,华安创新股票,2012/4/27,0.615,3.045
040001,华安创新股票,2012/4/26,0.615,3.045
040001,华安创新股票,2012/4/25,0.615,3.045
040001,华安创新股票,2012/4/24,0.611,3.028
040001,华安创新股票,2012/4/23,0.613,3.036
040001,华安创新股票,2012/4/20,0.616,3.049
040001,华安创新股票,2012/4/19,0.614,3.04
040001,华安创新股票,2012/4/18,0.613,3.036
040001,华安创新股票,2012/4/17,0.604,2.998
040001,华安创新股票,2012/4/16,0.609,3.019
040001,华安创新股票,2012/4/13,0.609,3.019
040001,华安创新股票,2012/4/12,0.605,3.002
040001,华安创新股票,2012/4/11,0.597,2.967
040001,华安创新股票,2012/4/10,0.597,2.967
040001,华安创新股票,2012/4/09,0.592,2.946
040001,华安创新股票,2012/4/06,0.597,2.967
040001,华安创新股票,2012/4/05,0.596,2.963
040001,华安创新股票,2012/3/31,0.585,0.855
040001,华安创新股票,2012/3/30,0.585,2.916
040001,华安创新股票,2012/3/29,0.581,2.899
040001,华安创新股票,2012/3/28,0.585,2.916
040001,华安创新股票,2012/3/27,0.597,2.967
040001,华安创新股票,2012/3/26,0.598,2.972
040001,华安创新股票,2012/3/23,0.598,2.972
040001,华安创新股票,2012/3/22,0.605,3.002
040001,华安创新股票,2012/3/21,0.606,3.006
040001,华安创新股票,2012/3/20,0.607,3.01
040001,华安创新股票,2012/3/19,0.615,3.045
040001,华安创新股票,2012/3/16,0.614,3.04
040001,华安创新股票,2012/3/15,0.606,3.006
040001,华安创新股票,2012/3/14,0.609,3.019
040001,华安创新股票,2012/3/13,0.624,3.083
040001,华安创新股票,2012/3/12,0.621,3.071
040001,华安创新股票,2012/3/09,0.623,3.079
040001,华安创新股票,2012/3/08,0.618,3.058
040001,华安创新股票,2012/3/07,0.612,3.032
040001,华安创新股票,2012/3/06,0.615,3.045
040001,华安创新股票,2012/3/05,0.621,3.071
040001,华安创新股票,2012/3/02,0.622,3.075
040001,华安创新股票,2012/3/01,0.614,3.04
040001,华安创新股票,2012/2/29,0.613,3.036
040001,华安创新股票,2012/2/28,0.617,3.053
040001,华安创新股票,2012/2/27,0.618,3.058
040001,华安创新股票,2012/2/24,0.617,3.053
040001,华安创新股票,2012/2/23,0.613,3.036
040001,华安创新股票,2012/2/22,0.612,3.032
040001,华安创新股票,2012/2/21,0.606,3.006
040001,华安创新股票,2012/2/20,0.601,2.985
040001,华安创新股票,2012/2/17,0.601,2.985
040001,华安创新股票,2012/2/16,0.603,2.993
040001,华安创新股票,2012/2/15,0.605,3.002
040001,华安创新股票,2012/2/14,0.602,2.989
040001,华安创新股票,2012/2/13,0.602,2.989
040001,华安创新股票,2012/2/10,0.602,2.989
040001,华安创新股票,2012/2/09,0.6,2.98
040001,华安创新股票,2012/2/08,0.599,2.976
040001,华安创新股票,2012/2/07,0.591,2.942
040001,华安创新股票,2012/2/06,0.596,2.963
040001,华安创新股票,2012/2/03,0.593,2.95
040001,华安创新股票,2012/2/02,0.589,2.933
040001,华安创新股票,2012/2/01,0.581,2.899
040001,华安创新股票,2012/1/31,0.584,2.912
040001,华安创新股票,2012/1/30,0.585,2.916
040001,华安创新股票,2012/1/20,0.59,2.937
040001,华安创新股票,2012/1/19,0.582,2.903
040001,华安创新股票,2012/1/18,0.576,2.877
040001,华安创新股票,2012/1/17,0.582,2.903
040001,华安创新股票,2012/1/16,0.562,2.817
040001,华安创新股票,2012/1/13,0.572,2.86
