date,code,company,quote
2011-05-16,'600680,上海普天,11
2011-05-13,'600680,上海普天,10.76
2011-05-12,'600680,上海普天,11.11
2011-05-11,'600680,上海普天,11.09
2011-05-10,'600680,上海普天,11.17
2011-05-09,'600680,上海普天,10.94
2011-05-06,'600680,上海普天,10.82
2011-05-05,'600680,上海普天,10.8
2011-05-04,'600680,上海普天,11.09
2011-05-03,'600680,上海普天,10.89
2011-04-29,'600680,上海普天,10.63
2011-04-28,'600680,上海普天,10.84
2011-04-27,'600680,上海普天,10.93
2011-04-26,'600680,上海普天,11.28
2011-04-25,'600680,上海普天,11.95
2011-04-22,'600680,上海普天,12.1
2011-04-21,'600680,上海普天,11.93
2011-04-20,'600680,上海普天,11.78
2011-04-19,'600680,上海普天,12.04
2011-04-18,'600680,上海普天,11.93
2011-04-15,'600680,上海普天,12
2011-04-14,'600680,上海普天,12.04
2011-04-13,'600680,上海普天,11.98
2011-04-12,'600680,上海普天,12.27
2011-04-11,'600680,上海普天,12.66
2011-04-08,'600680,上海普天,12.68
2011-04-07,'600680,上海普天,12.89
2011-04-06,'600680,上海普天,12.64
2011-04-01,'600680,上海普天,12.59
2011-03-31,'600680,上海普天,12.81
2011-03-30,'600680,上海普天,12.08
2011-03-29,'600680,上海普天,11.82
2011-03-28,'600680,上海普天,12.05
2011-03-25,'600680,上海普天,12.1
2011-03-24,'600680,上海普天,11.91
2011-03-23,'600680,上海普天,11.77
2011-03-22,'600680,上海普天,11.83
2011-03-21,'600680,上海普天,11.84
2011-03-18,'600680,上海普天,11.8
2011-03-17,'600680,上海普天,12.03
2011-03-16,'600680,上海普天,11.9
2011-03-15,'600680,上海普天,12.07
2011-03-14,'600680,上海普天,12.01
2011-03-11,'600680,上海普天,12.3
2011-03-10,'600680,上海普天,12.41
2011-03-09,'600680,上海普天,12.32
2011-03-08,'600680,上海普天,12.29
2011-03-07,'600680,上海普天,12.15
2011-03-04,'600680,上海普天,11.89
2011-03-03,'600680,上海普天,12.09
2011-03-02,'600680,上海普天,12.22
2011-03-01,'600680,上海普天,12.21
2011-02-28,'600680,上海普天,12.16
2011-02-25,'600680,上海普天,12.17
2011-02-24,'600680,上海普天,12.14
2011-02-23,'600680,上海普天,12.03
2011-02-22,'600680,上海普天,12.49
2011-02-21,'600680,上海普天,12.49
2011-02-18,'600680,上海普天,12.67
2011-02-17,'600680,上海普天,12.94
2011-02-16,'600680,上海普天,12.19
2011-02-15,'600680,上海普天,11.65
2011-02-14,'600680,上海普天,10.99
2011-02-11,'600680,上海普天,10.88
2011-02-10,'600680,上海普天,10.58
2011-02-09,'600680,上海普天,10.66
2011-02-01,'600680,上海普天,10.73
2011-01-31,'600680,上海普天,10.71
2011-01-28,'600680,上海普天,10.79
2011-01-27,'600680,上海普天,10.38
2011-01-26,'600680,上海普天,10.27
2011-01-25,'600680,上海普天,10.34
2011-01-24,'600680,上海普天,10.44
2011-01-21,'600680,上海普天,10.26
2011-01-20,'600680,上海普天,10.9
2011-01-19,'600680,上海普天,10.9
2011-01-18,'600680,上海普天,10.49
2011-01-17,'600680,上海普天,11.1
2011-01-14,'600680,上海普天,11.4
2011-01-13,'600680,上海普天,11.29
2011-01-12,'600680,上海普天,11.18
2011-01-11,'600680,上海普天,11.28
2011-01-10,'600680,上海普天,11.82
2011-01-07,'600680,上海普天,11.92
2011-01-06,'600680,上海普天,11.62
2011-01-05,'600680,上海普天,11.63
2011-01-04,'600680,上海普天,11.49
2010-12-31,'600680,上海普天,11.25
2010-12-30,'600680,上海普天,11.34
2010-12-29,'600680,上海普天,11.27
2010-12-28,'600680,上海普天,11.71
2010-12-27,'600680,上海普天,12.26
2010-12-24,'600680,上海普天,12.72
2010-12-23,'600680,上海普天,13
2010-12-22,'600680,上海普天,12.8
2010-12-21,'600680,上海普天,12.21
2010-12-20,'600680,上海普天,12.64
2010-12-17,'600680,上海普天,12.73
2010-12-16,'600680,上海普天,12.69
2010-12-15,'600680,上海普天,12.73
2010-12-14,'600680,上海普天,12.66
2010-12-13,'600680,上海普天,12.34
2010-12-10,'600680,上海普天,12.12
2010-12-09,'600680,上海普天,12.31
2010-12-08,'600680,上海普天,12.32
2010-12-07,'600680,上海普天,12.45
2010-12-06,'600680,上海普天,12.89
2010-12-03,'600680,上海普天,13.28
2010-12-02,'600680,上海普天,13.46
2010-12-01,'600680,上海普天,12.91
2010-11-30,'600680,上海普天,12.85
2010-11-29,'600680,上海普天,12.87
2010-11-26,'600680,上海普天,12.99
2010-11-25,'600680,上海普天,12.93
2010-11-24,'600680,上海普天,12.62
2010-11-23,'600680,上海普天,13.04
2010-11-22,'600680,上海普天,12.74
2010-11-19,'600680,上海普天,12.5
2010-11-18,'600680,上海普天,11.96
2010-11-17,'600680,上海普天,12.11
2010-11-16,'600680,上海普天,12.81
2010-11-15,'600680,上海普天,12.74
2010-11-12,'600680,上海普天,14.15
2010-11-11,'600680,上海普天,14.49
2010-11-10,'600680,上海普天,14.61
2010-11-09,'600680,上海普天,14.8
2010-11-08,'600680,上海普天,14.33
2010-11-05,'600680,上海普天,14.45
2010-11-04,'600680,上海普天,14.22
2010-11-03,'600680,上海普天,14.68
2010-11-02,'600680,上海普天,14.23
2010-11-01,'600680,上海普天,14.16
2010-10-29,'600680,上海普天,14.1
2010-10-28,'600680,上海普天,13.8
2010-10-27,'600680,上海普天,14.37
2010-10-26,'600680,上海普天,13.72
2010-10-25,'600680,上海普天,13.57
2010-10-22,'600680,上海普天,13.51
2010-10-21,'600680,上海普天,13.62
2010-10-20,'600680,上海普天,14.24
2010-10-19,'600680,上海普天,14.14
2010-10-18,'600680,上海普天,14.67
2010-10-15,'600680,上海普天,14.02
2010-10-14,'600680,上海普天,14
2010-10-13,'600680,上海普天,13.64
2010-10-12,'600680,上海普天,13.45
2010-10-11,'600680,上海普天,13.61
2010-10-08,'600680,上海普天,13.49
2010-09-30,'600680,上海普天,13.28
2010-09-29,'600680,上海普天,13.2
2010-09-28,'600680,上海普天,13.49
2010-09-27,'600680,上海普天,13.12
2010-09-21,'600680,上海普天,12.73
2010-09-20,'600680,上海普天,13.04
2010-09-17,'600680,上海普天,13.04
2010-09-16,'600680,上海普天,14.04
2010-09-15,'600680,上海普天,14.53
2010-09-14,'600680,上海普天,14.53
2010-09-13,'600680,上海普天,14.85
2010-09-10,'600680,上海普天,14.19
2010-09-09,'600680,上海普天,14.08
2010-09-08,'600680,上海普天,14.09
2010-09-07,'600680,上海普天,14.2
2010-09-06,'600680,上海普天,14.2
2010-09-03,'600680,上海普天,14.45
2010-09-02,'600680,上海普天,14.5
2010-09-01,'600680,上海普天,14.1
2010-08-31,'600680,上海普天,13.51
2010-08-30,'600680,上海普天,13.16
2010-08-27,'600680,上海普天,13.03
2010-08-26,'600680,上海普天,13.21
2010-08-25,'600680,上海普天,13.79
2010-08-24,'600680,上海普天,13.27
2010-08-23,'600680,上海普天,13.16
2010-08-20,'600680,上海普天,13.68
2010-08-19,'600680,上海普天,14.2
2010-08-18,'600680,上海普天,12.93
2010-08-17,'600680,上海普天,12.61
2010-08-16,'600680,上海普天,12.3
2010-08-13,'600680,上海普天,12.08
2010-08-12,'600680,上海普天,12.26
2010-08-11,'600680,上海普天,12.24
2010-08-10,'600680,上海普天,13.19
2010-08-09,'600680,上海普天,13.21
2010-08-06,'600680,上海普天,12.91
2010-08-05,'600680,上海普天,12.5
2010-08-04,'600680,上海普天,12.3
2010-08-03,'600680,上海普天,12.78
2010-08-02,'600680,上海普天,12.74
2010-07-30,'600680,上海普天,12.52
2010-07-29,'600680,上海普天,12.72
2010-07-28,'600680,上海普天,12.11
2010-07-27,'600680,上海普天,12.29
2010-07-26,'600680,上海普天,12.29
2010-07-23,'600680,上海普天,12.67
2010-07-22,'600680,上海普天,12.43
2010-07-21,'600680,上海普天,12.64
2010-07-20,'600680,上海普天,12.39
2010-07-19,'600680,上海普天,12.27
2010-07-16,'600680,上海普天,12.4
2010-07-15,'600680,上海普天,12.85
2010-07-14,'600680,上海普天,12.42
2010-07-13,'600680,上海普天,11.29
2010-07-12,'600680,上海普天,10.26
2010-07-09,'600680,上海普天,9.33
2010-07-08,'600680,上海普天,9.47
2010-07-07,'600680,上海普天,9.34
2010-07-06,'600680,上海普天,9.01
2010-07-05,'600680,上海普天,9.31
2010-07-02,'600680,上海普天,9.08
2010-07-01,'600680,上海普天,9.32
2010-06-30,'600680,上海普天,9.82
2010-06-29,'600680,上海普天,10.88
2010-06-28,'600680,上海普天,11.34
2010-06-25,'600680,上海普天,11.34
2010-06-24,'600680,上海普天,11.35
2010-06-23,'600680,上海普天,11.72
2010-06-22,'600680,上海普天,11.68
2010-06-21,'600680,上海普天,10.94
2010-06-18,'600680,上海普天,11.61
2010-06-17,'600680,上海普天,11.83
2010-06-11,'600680,上海普天,12.11
2010-06-10,'600680,上海普天,11.86
2010-06-09,'600680,上海普天,11.76
2010-06-08,'600680,上海普天,11.5
2010-06-07,'600680,上海普天,11.36
2010-06-04,'600680,上海普天,11.17
2010-06-03,'600680,上海普天,11.3
2010-06-02,'600680,上海普天,11
2010-06-01,'600680,上海普天,11.19
2010-05-31,'600680,上海普天,11.61
2010-05-28,'600680,上海普天,11.78
2010-05-27,'600680,上海普天,11.66
2010-05-26,'600680,上海普天,11.49
2010-05-25,'600680,上海普天,11.39
2010-05-24,'600680,上海普天,10.64
2010-05-21,'600680,上海普天,10.64
2010-05-20,'600680,上海普天,11.1
2010-05-19,'600680,上海普天,11
2010-05-18,'600680,上海普天,11.03
2010-05-17,'600680,上海普天,12.19
2010-05-14,'600680,上海普天,12.18
2010-05-13,'600680,上海普天,11.57
2010-05-12,'600680,上海普天,11.83
2010-05-11,'600680,上海普天,11.49
2010-05-10,'600680,上海普天,11.82
2010-05-07,'600680,上海普天,12.06
2010-05-06,'600680,上海普天,12.58
2010-05-05,'600680,上海普天,11.44
2010-05-04,'600680,上海普天,11.99
2010-04-30,'600680,上海普天,12.82
2010-04-29,'600680,上海普天,13.02
2010-04-28,'600680,上海普天,14.17
2010-04-27,'600680,上海普天,14.79
2010-04-26,'600680,上海普天,14.08
2010-04-23,'600680,上海普天,14.06
2010-04-22,'600680,上海普天,13.91
2010-04-21,'600680,上海普天,13.53
2010-04-20,'600680,上海普天,13.97
2010-04-19,'600680,上海普天,14.28
2010-04-16,'600680,上海普天,14.16
2010-04-15,'600680,上海普天,14.53
2010-04-14,'600680,上海普天,14.82
2010-04-13,'600680,上海普天,15.5
2010-04-12,'600680,上海普天,15.4
2010-04-09,'600680,上海普天,14.67
2010-04-08,'600680,上海普天,14.43
2010-04-07,'600680,上海普天,14.66
2010-04-06,'600680,上海普天,14.79
2010-04-02,'600680,上海普天,14.79
2010-04-01,'600680,上海普天,14.9
2010-03-31,'600680,上海普天,14.83
2010-03-30,'600680,上海普天,14.59
2010-03-29,'600680,上海普天,14.65
2010-03-26,'600680,上海普天,14.41
2010-03-25,'600680,上海普天,14.99
2010-03-24,'600680,上海普天,15.08
2010-03-23,'600680,上海普天,15.38
2010-03-22,'600680,上海普天,15.48
2010-03-19,'600680,上海普天,16.19
2010-03-18,'600680,上海普天,14.99
2010-03-17,'600680,上海普天,14.56
2010-03-16,'600680,上海普天,14.99
2010-03-15,'600680,上海普天,14.69
2010-03-12,'600680,上海普天,14.82
2010-03-11,'600680,上海普天,15.17
2010-03-10,'600680,上海普天,14.99
2010-03-09,'600680,上海普天,13.63
2010-03-08,'600680,上海普天,12.39
2010-03-05,'600680,上海普天,11.26
2010-03-04,'600680,上海普天,11.95
2010-03-03,'600680,上海普天,11.53
2010-03-02,'600680,上海普天,11.44
2010-03-01,'600680,上海普天,11.16
2010-02-26,'600680,上海普天,11.15
2010-02-25,'600680,上海普天,11.1
2010-02-24,'600680,上海普天,10.94
2010-02-23,'600680,上海普天,10.7
2010-02-22,'600680,上海普天,10.71
2010-02-12,'600680,上海普天,10.52
2010-02-11,'600680,上海普天,10.69
2010-02-10,'600680,上海普天,10.56
2010-02-09,'600680,上海普天,10.44
2010-02-08,'600680,上海普天,10.28
2010-02-05,'600680,上海普天,10.67
2010-02-04,'600680,上海普天,10.56
2010-02-03,'600680,上海普天,10.38
2010-02-02,'600680,上海普天,10.31
2010-02-01,'600680,上海普天,10.67
2010-01-29,'600680,上海普天,10.65
2010-01-28,'600680,上海普天,10.54
2010-01-27,'600680,上海普天,10.98
2010-01-26,'600680,上海普天,11.57
2010-01-25,'600680,上海普天,11.9
2010-01-22,'600680,上海普天,11.87
2010-01-21,'600680,上海普天,11.7
2010-01-20,'600680,上海普天,12.54
2010-01-19,'600680,上海普天,12.36
2010-01-18,'600680,上海普天,12.17
2010-01-15,'600680,上海普天,12.41
2010-01-14,'600680,上海普天,11.91
2010-01-13,'600680,上海普天,11.71
2010-01-12,'600680,上海普天,11.66
2010-01-11,'600680,上海普天,11.19
2010-01-08,'600680,上海普天,11.05
2010-01-07,'600680,上海普天,11.62
2010-01-06,'600680,上海普天,11.84
2010-01-05,'600680,上海普天,11.74
2010-01-04,'600680,上海普天,11.46
2009-12-31,'600680,上海普天,11.15
2009-12-30,'600680,上海普天,11.61
2009-12-29,'600680,上海普天,11.39
2009-12-28,'600680,上海普天,11.27
2009-12-25,'600680,上海普天,11.38
2009-12-24,'600680,上海普天,11.3
2009-12-23,'600680,上海普天,10.91
2009-12-22,'600680,上海普天,10.63
2009-12-21,'600680,上海普天,10.32
2009-12-18,'600680,上海普天,10.95
2009-12-17,'600680,上海普天,11.34
2009-12-16,'600680,上海普天,11.39
2009-12-15,'600680,上海普天,11.24
2009-12-14,'600680,上海普天,11.52
2009-12-11,'600680,上海普天,11.87
2009-12-10,'600680,上海普天,12.1
2009-12-09,'600680,上海普天,12.05
2009-12-08,'600680,上海普天,11.89
2009-12-07,'600680,上海普天,11.71
2009-12-04,'600680,上海普天,12.04
2009-12-03,'600680,上海普天,11.91
2009-12-02,'600680,上海普天,11.77
2009-12-01,'600680,上海普天,11.75
2009-11-30,'600680,上海普天,11.2
2009-11-27,'600680,上海普天,10.18
2009-11-26,'600680,上海普天,10.48
2009-11-25,'600680,上海普天,10.06
2009-11-24,'600680,上海普天,10.84
2009-11-23,'600680,上海普天,10.77
2009-11-20,'600680,上海普天,10.67
2009-11-19,'600680,上海普天,10.45
2009-11-18,'600680,上海普天,10.26
2009-11-17,'600680,上海普天,10.25
2009-11-16,'600680,上海普天,10.25
2009-11-13,'600680,上海普天,10.08
2009-11-12,'600680,上海普天,9.93
2009-11-11,'600680,上海普天,9.93
2009-11-10,'600680,上海普天,10.13
2009-11-09,'600680,上海普天,9.87
2009-11-06,'600680,上海普天,9.95
2009-11-05,'600680,上海普天,9.8
2009-11-04,'600680,上海普天,9.72
2009-11-03,'600680,上海普天,9.42
2009-11-02,'600680,上海普天,8.96
2009-10-30,'600680,上海普天,8.91
2009-10-29,'600680,上海普天,9.19
2009-10-28,'600680,上海普天,9.21
2009-10-27,'600680,上海普天,9.6
2009-10-26,'600680,上海普天,9.73
2009-10-23,'600680,上海普天,9.57
2009-10-22,'600680,上海普天,9.51
2009-10-21,'600680,上海普天,9.73
2009-10-20,'600680,上海普天,9.6
2009-10-19,'600680,上海普天,9.32
2009-10-16,'600680,上海普天,9.36
2009-10-15,'600680,上海普天,9.23
2009-10-14,'600680,上海普天,9.19
2009-10-13,'600680,上海普天,9.16
2009-10-12,'600680,上海普天,9.06
2009-10-09,'600680,上海普天,8.59
2009-09-30,'600680,上海普天,8.57
2009-09-29,'600680,上海普天,8.48
2009-09-28,'600680,上海普天,9.03
2009-09-25,'600680,上海普天,9.37
2009-09-24,'600680,上海普天,9.82
2009-09-23,'600680,上海普天,9.7
2009-09-22,'600680,上海普天,10.38
2009-09-21,'600680,上海普天,10.12
2009-09-18,'600680,上海普天,10.92
2009-09-17,'600680,上海普天,10.19
2009-09-16,'600680,上海普天,9.96
2009-09-15,'600680,上海普天,9.61
2009-09-14,'600680,上海普天,9.39
2009-09-11,'600680,上海普天,9.32
2009-09-10,'600680,上海普天,9.29
2009-09-09,'600680,上海普天,9.16
2009-09-08,'600680,上海普天,9.02
2009-09-07,'600680,上海普天,9.08
2009-09-04,'600680,上海普天,8.81
2009-09-03,'600680,上海普天,8.42
2009-09-02,'600680,上海普天,8.54
2009-09-01,'600680,上海普天,8.74
2009-08-31,'600680,上海普天,9.51
2009-08-28,'600680,上海普天,9.62
2009-08-27,'600680,上海普天,9
2009-08-26,'600680,上海普天,8.71
2009-08-25,'600680,上海普天,9.3
2009-08-24,'600680,上海普天,9.07
2009-08-21,'600680,上海普天,8.91
2009-08-20,'600680,上海普天,8.58
2009-08-19,'600680,上海普天,9.46
2009-08-18,'600680,上海普天,9.14
2009-08-17,'600680,上海普天,9.48
2009-08-14,'600680,上海普天,10.2
2009-08-13,'600680,上海普天,10.16
2009-08-12,'600680,上海普天,11.11
2009-08-11,'600680,上海普天,10.95
2009-08-10,'600680,上海普天,10.97
2009-08-07,'600680,上海普天,11.08
2009-08-06,'600680,上海普天,11.68
2009-08-05,'600680,上海普天,12.32
2009-08-04,'600680,上海普天,11.85
2009-08-03,'600680,上海普天,11.7
2009-07-31,'600680,上海普天,11.89
2009-07-30,'600680,上海普天,11.1
2009-07-29,'600680,上海普天,10.74
2009-07-28,'600680,上海普天,11.07
2009-07-27,'600680,上海普天,11.08
2009-07-24,'600680,上海普天,10.92
2009-07-23,'600680,上海普天,10.35
2009-07-22,'600680,上海普天,10.37
2009-07-21,'600680,上海普天,10.23
2009-07-20,'600680,上海普天,10.19
2009-07-17,'600680,上海普天,10.04
2009-07-16,'600680,上海普天,9.76
2009-07-15,'600680,上海普天,9.76
2009-07-14,'600680,上海普天,9.71
2009-07-13,'600680,上海普天,9.7
2009-07-10,'600680,上海普天,9.52
2009-07-09,'600680,上海普天,9.35
2009-07-08,'600680,上海普天,9.42
2009-07-07,'600680,上海普天,9.54
2009-07-06,'600680,上海普天,9.27
2009-07-03,'600680,上海普天,9.43
2009-07-02,'600680,上海普天,9.21
2009-07-01,'600680,上海普天,9.2
2009-06-30,'600680,上海普天,9.17
2009-06-29,'600680,上海普天,9.2
2009-06-26,'600680,上海普天,9.14
2009-06-25,'600680,上海普天,9.26
2009-06-24,'600680,上海普天,9.22
2009-06-23,'600680,上海普天,9.35
2009-06-22,'600680,上海普天,9.45
2009-06-19,'600680,上海普天,9.25
2009-06-18,'600680,上海普天,9.34
2009-06-17,'600680,上海普天,9.23
2009-06-16,'600680,上海普天,9.18
2009-06-15,'600680,上海普天,9.1
2009-06-12,'600680,上海普天,9.46
2009-06-11,'600680,上海普天,9.47
2009-06-10,'600680,上海普天,9.4
2009-06-09,'600680,上海普天,9.7
2009-06-08,'600680,上海普天,9.84
2009-06-05,'600680,上海普天,9.31
2009-06-04,'600680,上海普天,9.31
2009-06-03,'600680,上海普天,8.93
2009-06-02,'600680,上海普天,8.86
2009-06-01,'600680,上海普天,8.58
2009-05-27,'600680,上海普天,8.69
2009-05-26,'600680,上海普天,8.55
2009-05-25,'600680,上海普天,8.62
2009-05-22,'600680,上海普天,8.55
2009-05-21,'600680,上海普天,8.75
2009-05-20,'600680,上海普天,9
2009-05-19,'600680,上海普天,8.77
2009-05-18,'600680,上海普天,8.86
2009-05-15,'600680,上海普天,9.04
2009-05-14,'600680,上海普天,8.84
2009-05-13,'600680,上海普天,8.77
2009-05-12,'600680,上海普天,8.67
2009-05-11,'600680,上海普天,9.33
2009-05-08,'600680,上海普天,8.81
2009-05-07,'600680,上海普天,8.9
2009-05-06,'600680,上海普天,8.72
2009-05-05,'600680,上海普天,8.71
2009-05-04,'600680,上海普天,8.59
2009-04-30,'600680,上海普天,8.37
2009-04-29,'600680,上海普天,8.17
2009-04-28,'600680,上海普天,8.02
2009-04-27,'600680,上海普天,8.21
2009-04-24,'600680,上海普天,8.52
2009-04-23,'600680,上海普天,8.85
2009-04-22,'600680,上海普天,9.23
2009-04-21,'600680,上海普天,9.15
2009-04-20,'600680,上海普天,9
2009-04-17,'600680,上海普天,9.2
2009-04-16,'600680,上海普天,9.56
2009-04-15,'600680,上海普天,9.24
2009-04-14,'600680,上海普天,9.5
2009-04-13,'600680,上海普天,8.87
2009-04-10,'600680,上海普天,8.66
2009-04-09,'600680,上海普天,8.55
2009-04-08,'600680,上海普天,8.93
2009-04-07,'600680,上海普天,8.77
2009-04-03,'600680,上海普天,9.17
2009-04-02,'600680,上海普天,9.41
2009-04-01,'600680,上海普天,9.52
2009-03-31,'600680,上海普天,8.99
2009-03-30,'600680,上海普天,8.39
2009-03-27,'600680,上海普天,8.41
2009-03-26,'600680,上海普天,8.11
2009-03-25,'600680,上海普天,8.39
2009-03-24,'600680,上海普天,8.14
2009-03-23,'600680,上海普天,8.08
2009-03-20,'600680,上海普天,8.32
2009-03-19,'600680,上海普天,8.15
2009-03-18,'600680,上海普天,8.1
2009-03-17,'600680,上海普天,7.85
2009-03-16,'600680,上海普天,7.67
2009-03-13,'600680,上海普天,7.6
2009-03-12,'600680,上海普天,7.78
2009-03-11,'600680,上海普天,8.06
2009-03-10,'600680,上海普天,7.88
2009-03-09,'600680,上海普天,8.76
2009-03-06,'600680,上海普天,9.05
2009-03-05,'600680,上海普天,8.37
2009-03-04,'600680,上海普天,7.94
2009-03-03,'600680,上海普天,8.31
2009-03-02,'600680,上海普天,7.84
2009-02-27,'600680,上海普天,7.44
2009-02-26,'600680,上海普天,7.61
2009-02-25,'600680,上海普天,7.02
2009-02-24,'600680,上海普天,7.46
2009-02-23,'600680,上海普天,7.16
2009-02-20,'600680,上海普天,7.07
2009-02-19,'600680,上海普天,6.79
2009-02-18,'600680,上海普天,7.29
2009-02-17,'600680,上海普天,7.74
2009-02-16,'600680,上海普天,7.7
2009-02-13,'600680,上海普天,7.61
2009-02-12,'600680,上海普天,7.27
2009-02-11,'600680,上海普天,7.29
2009-02-10,'600680,上海普天,7.08
2009-02-09,'600680,上海普天,6.93
2009-02-06,'600680,上海普天,6.65
2009-02-05,'600680,上海普天,6.85
2009-02-04,'600680,上海普天,6.8
2009-02-03,'600680,上海普天,6.59
2009-02-02,'600680,上海普天,6.34
2009-01-23,'600680,上海普天,6.4
2009-01-22,'600680,上海普天,6.33
2009-01-21,'600680,上海普天,6.43
2009-01-20,'600680,上海普天,6.53
2009-01-19,'600680,上海普天,6.29
2009-01-16,'600680,上海普天,6.37
2009-01-15,'600680,上海普天,6.24
2009-01-14,'600680,上海普天,6.03
2009-01-13,'600680,上海普天,6.17
2009-01-12,'600680,上海普天,6.16
2009-01-09,'600680,上海普天,6
2009-01-08,'600680,上海普天,6.41
2009-01-07,'600680,上海普天,6.48
2009-01-06,'600680,上海普天,5.89
2009-01-05,'600680,上海普天,5.69
2008-12-31,'600680,上海普天,5.8
2008-12-30,'600680,上海普天,5.8
2008-12-29,'600680,上海普天,5.9
2008-12-26,'600680,上海普天,5.89
2008-12-25,'600680,上海普天,6.14
2008-12-24,'600680,上海普天,6.14
2008-12-23,'600680,上海普天,6.74
2008-12-22,'600680,上海普天,6.39
2008-12-19,'600680,上海普天,6.55
2008-12-18,'600680,上海普天,6.14
2008-12-17,'600680,上海普天,6.06
2008-12-16,'600680,上海普天,6.32
2008-12-15,'600680,上海普天,6.27
2008-12-12,'600680,上海普天,6.12
2008-12-11,'600680,上海普天,6.52
2008-12-10,'600680,上海普天,6.38
2008-12-09,'600680,上海普天,6.15
2008-12-08,'600680,上海普天,5.97
2008-12-05,'600680,上海普天,5.43
2008-12-04,'600680,上海普天,5.6
2008-12-03,'600680,上海普天,5.25
2008-12-02,'600680,上海普天,5.14
2008-12-01,'600680,上海普天,4.84
2008-11-28,'600680,上海普天,4.97
2008-11-27,'600680,上海普天,4.85
2008-11-26,'600680,上海普天,5.06
2008-11-25,'600680,上海普天,4.93
2008-11-24,'600680,上海普天,5.48
2008-11-21,'600680,上海普天,5.48
2008-11-20,'600680,上海普天,4.98
2008-11-19,'600680,上海普天,4.53
2008-11-18,'600680,上海普天,5.03
2008-11-17,'600680,上海普天,4.79
2008-11-14,'600680,上海普天,4.61
2008-11-13,'600680,上海普天,4.45
2008-11-12,'600680,上海普天,4.28
2008-11-11,'600680,上海普天,4.19
2008-11-10,'600680,上海普天,3.88
2008-11-07,'600680,上海普天,3.79
2008-11-06,'600680,上海普天,3.98
2008-11-05,'600680,上海普天,3.84
2008-11-04,'600680,上海普天,4.01
2008-11-03,'600680,上海普天,4.45
2008-10-31,'600680,上海普天,4.93
2008-10-30,'600680,上海普天,4.79
2008-10-29,'600680,上海普天,4.56
2008-10-28,'600680,上海普天,4.36
2008-10-27,'600680,上海普天,4.46
2008-10-24,'600680,上海普天,4.48
2008-10-23,'600680,上海普天,4.44
2008-10-22,'600680,上海普天,4.61
2008-10-21,'600680,上海普天,4.61
2008-10-20,'600680,上海普天,4.45
2008-10-17,'600680,上海普天,4.37
2008-10-16,'600680,上海普天,4.5
2008-10-15,'600680,上海普天,4.44
2008-10-14,'600680,上海普天,4.62
2008-10-13,'600680,上海普天,4.53
2008-10-10,'600680,上海普天,5.02
2008-10-09,'600680,上海普天,5.1
2008-10-08,'600680,上海普天,5.4
2008-10-07,'600680,上海普天,5.4
2008-10-06,'600680,上海普天,5.74
2008-09-26,'600680,上海普天,5.66
2008-09-25,'600680,上海普天,5.6
2008-09-24,'600680,上海普天,5.26
2008-09-23,'600680,上海普天,5.83
2008-09-22,'600680,上海普天,5.63
2008-09-19,'600680,上海普天,5.12
2008-09-18,'600680,上海普天,5.27
2008-09-17,'600680,上海普天,5.75
2008-09-16,'600680,上海普天,6.39
2008-09-12,'600680,上海普天,6.62
2008-09-11,'600680,上海普天,6.85
2008-09-10,'600680,上海普天,6.59
2008-09-09,'600680,上海普天,6.33
2008-09-08,'600680,上海普天,6.6
2008-09-05,'600680,上海普天,6.95
2008-09-04,'600680,上海普天,6.85
2008-09-03,'600680,上海普天,7.23
2008-09-02,'600680,上海普天,7
2008-09-01,'600680,上海普天,7.13
2008-08-29,'600680,上海普天,6.87
2008-08-28,'600680,上海普天,7.08
2008-08-27,'600680,上海普天,6.83
2008-08-26,'600680,上海普天,7.57
2008-08-25,'600680,上海普天,7.87
2008-08-22,'600680,上海普天,7.15
2008-08-21,'600680,上海普天,6.98
2008-08-20,'600680,上海普天,6.35
2008-08-19,'600680,上海普天,6.47
2008-08-18,'600680,上海普天,7.19
2008-08-15,'600680,上海普天,7.23
2008-08-14,'600680,上海普天,7.14
2008-08-13,'600680,上海普天,7.2
2008-08-12,'600680,上海普天,7.7
2008-08-11,'600680,上海普天,8.13
2008-08-08,'600680,上海普天,9.03
2008-08-07,'600680,上海普天,8.69
2008-08-06,'600680,上海普天,8.66
2008-08-05,'600680,上海普天,8.53
2008-08-04,'600680,上海普天,9.05
2008-08-01,'600680,上海普天,9.05
2008-07-31,'600680,上海普天,8.76
2008-07-30,'600680,上海普天,8.51
2008-07-29,'600680,上海普天,8.81
2008-07-28,'600680,上海普天,8.84
2008-07-25,'600680,上海普天,9.18
2008-07-24,'600680,上海普天,8.92
2008-07-23,'600680,上海普天,8.74
2008-07-22,'600680,上海普天,8.78
2008-07-21,'600680,上海普天,8.08
2008-07-18,'600680,上海普天,7.56
2008-07-17,'600680,上海普天,7.35
2008-07-16,'600680,上海普天,7.64
2008-07-15,'600680,上海普天,8.04
2008-07-14,'600680,上海普天,7.76
2008-07-11,'600680,上海普天,8.02
2008-07-10,'600680,上海普天,8.45
2008-07-09,'600680,上海普天,7.89
2008-07-08,'600680,上海普天,7.71
2008-07-07,'600680,上海普天,7.25
2008-07-04,'600680,上海普天,7.28
2008-07-03,'600680,上海普天,6.91
2008-07-02,'600680,上海普天,6.79
2008-07-01,'600680,上海普天,7.25
2008-06-30,'600680,上海普天,6.96
